run_accession,db,db_version,kma_version,run_date,total_readfragmentCount,refSequence,readCount,fragmentCount,mapScoreSum,refCoveredPositions,refConsensusSum,bpTotal,depthVariance,nucHighDepthVariance,depthMax,snpSum,insertSum,deletionSum,readCountAln,fragmentCountAln
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaCMY-61_1_JF460795,569,566,17,17,17,17,0.014652,17,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaEBR-1_1_AF416700,2753,2726,16,19,18,19,0.026116,19,1,1,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaERP-1_1_AY077733,848,832,17,17,17,17,0.018903,17,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaFRI-2_1_KX620467,6478,6423,21,21,21,21,0.023166,21,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaFRI-4_1_NG_055267,1247,1236,19,25,23,25,0.027451,25,1,2,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaGOB-3_1_AF189291,109,108,17,17,17,17,0.021981,17,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaIND-14_1_HM367709,2731,2699,17,17,17,17,0.023054,17,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaIND-4_1_AF219135,1722,1703,35,18,18,35,0.092345,18,2,0,0,0,2,2
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaIND-8_1_GU186044,1485,1469,36,22,22,44,0.118488,24,2,0,0,4,2,2
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaIND-9_1_GU186045,1224,1209,51,17,17,51,0.207483,17,3,0,0,0,3,3
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaLAP-1_1_EF026092,1024,1015,17,17,17,17,0.019421,17,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaOXA-151_1_CP009553,185,180,50,20,19,59,0.199234,20,3,3,0,0,3,3
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaOXA-22_1_AF064820,182,178,17,17,17,17,0.020181,17,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaOXA-274_1_APOS01000038,2277,2260,34,17,17,34,0.078763,17,2,0,0,0,2,2
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaOXA-280_1_APPZ01000001,209,209,17,17,17,17,0.02011,17,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaOXA-285_1_APRY01000059,624,618,18,18,18,18,0.021191,18,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaOXA-289_1_APRM01000005,773,760,18,18,18,18,0.022048,18,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaOXA-300_1_APPK01000054,1774,1760,18,18,18,18,0.021191,18,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaOXA-308_1_APPN01000080,1423,1408,52,18,18,52,0.179501,17,3,0,0,0,3,3
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaOXA-322_1_KF203096,2172,2155,34,17,17,34,0.081014,17,2,0,0,0,2,2
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaOXA-361_1_KF460531,368,362,57,19,19,57,0.201071,19,3,0,0,0,3,3
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaOXA-448_1_KR061497,9828,9748,33,19,19,36,0.091386,19,2,1,0,0,2,2
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaOXA-449_1_KR061498,500,497,50,20,19,59,0.227145,20,3,3,0,0,3,3
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaOXA-460_1_KR061508,113,111,17,17,17,17,0.021812,17,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaOXA-470_1_KR182163,5140,5109,67,19,19,70,0.330803,17,4,1,0,0,4,4
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaOXA-490_1_KU721147,361,360,17,17,17,17,0.021812,17,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaOXA-535_1_KX828709,733,727,18,18,18,18,0.022048,18,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaPAO_3_FJ666073,483,474,17,17,17,17,0.014035,17,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaPEDO-2_1_KP109678,5109,5075,653,19,19,653,28.0746,17,38,0,0,0,38,37
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaSPU-1_1_GQ919044,5967,5911,73,43,42,78,0.198528,18,3,1,0,1,4,4
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaTEM-214_1_KP050491,863,852,804,375,374,819,1.79088,2,5,5,0,0,9,6
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaTEM-40_1_FR717535,57,55,342,174,174,342,0.629679,0,2,0,0,0,4,2
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaTER-2_1_FJ263090,761,753,17,17,17,17,0.019488,17,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaTUS-1_1_AF441287,1203,1191,34,17,17,34,0.088959,17,2,0,0,0,2,2
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaVCC-1_1_KT818596,1493,1468,17,17,17,17,0.019488,17,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaVEB-6_1_EU259884,2502,2481,21,24,24,24,0.025956,25,1,0,0,1,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaVMB-1_1_MN719868,1880,1868,51,17,17,51,0.19783,17,3,0,0,0,3,3
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaVMB-2_1_MN865127,1442,1434,51,20,20,60,0.236359,21,3,0,0,3,3,3
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaZ_10_FR823292,1866,1848,34,20,20,37,0.081447,20,2,1,0,0,2,2
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,blaZ_77_FGNH01000009,6122,6079,33,19,19,36,0.080932,19,2,1,0,0,2,2
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,cat(pC233)_1_AY355285,2948,2926,68,17,17,68,0.408741,17,4,0,0,0,4,4
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,catA3_1_X07848,1395,1380,17,17,17,17,0.025779,17,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,catB_1_M93113,3217,3189,85,17,17,85,0.627353,17,5,0,0,0,5,3
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,cepA-44_1_U05885,118,118,17,17,17,17,0.018472,17,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,dfrA1_3_GU726913,526,524,34,17,17,34,0.138315,17,2,0,0,0,2,2
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,dfrA24_1_AJ972619,344,342,19,19,19,19,0.032891,19,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,dfrA32_1_GU067642,618,606,16,19,18,19,0.038478,19,1,1,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,erm(42)_2_AB601890,5690,5654,35,18,18,35,0.074185,18,2,0,0,0,2,2
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,erm(43)_1_HE650138,4597,4556,33,19,19,36,0.09321,19,2,1,0,0,2,2
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,erm(44)_1_HG796218,2779,2767,17,17,17,17,0.022685,17,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,erm(48)_1_LT223129,4096,4067,36,19,19,36,0.09321,19,2,0,0,0,2,2
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,erm(A)_1_X03216,666,656,297,303,301,303,0.242593,0,1,2,0,0,3,2
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,erm(B)_2_K00551,1899,1881,101,101,101,101,0.118127,0,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,erm(B)_6_AF242872,69,68,17,17,17,17,0.02224,17,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,erm(C)_9_Y09001,2959,2934,17,17,17,17,0.022594,17,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,erm(G)_1_M15332,4583,4261,104021,735,735,104398,215.577,0,180,118,5,3,1135,850
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,erm(G)_2_L42817,97,96,98,101,100,101,0.118532,0,1,1,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,erm(N)_2_MZ015744,2671,2650,17,17,17,17,0.018472,17,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,erm(T)_1_M64090,191,154,9961,665,664,10012,301.465,14,70,17,0,0,107,70
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,erm(T)_2_AY894138,3540,3383,45711,735,733,46150,372.104,0,87,136,3,10,511,379
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,erm(T)_3_AF310974,226,222,931,373,373,931,3.18875,31,7,0,0,0,10,7
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,erm(X)_2_X51472,22,20,264,270,268,270,0.22878,0,1,2,0,0,3,2
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,erm(X)_4_NC_005206,208,204,564,427,416,593,0.600836,0,2,4,7,0,7,5
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,fosD_1_KC989517,1078,1066,17,17,17,17,0.038838,17,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,lnu(A)_1_M14039,3701,3513,83621,486,479,88076,185.895,0,214,1477,8,8,1008,845
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,lnu(B)_2_JQ861959,3093,2948,38561,804,804,38758,30.5793,0,62,63,0,2,416,296
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,lnu(C)_1_AY928180,2384,2197,100923,495,490,104069,476.865,0,248,1042,8,1,1170,993
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,lnu(D)_1_EF452177,968,965,1205,250,215,1999,40.6389,0,18,258,5,1,20,19
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,lnu(P)_1_FJ589781,2626,2598,20,26,24,26,0.049203,26,1,0,2,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,lsa(B)_1_AJ579365,5232,5196,194,21,21,194,1.38645,18,11,0,0,0,11,11
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,lsa(E)_1_JX560992,4268,3955,71070,1485,1485,71503,72.7593,0,67,127,20,8,756,466
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,mcr-8_1_MG736312,2549,2530,17,17,17,17,0.009912,17,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,mdt(A)_1_X92946,2176,2163,52,18,18,52,0.120803,17,3,0,0,0,3,3
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,mef(A)_1_AJ971089,1334,1324,89,101,97,101,0.076047,101,1,4,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,mef(A)_2_U83667,714,710,98,101,100,101,0.076047,101,1,1,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,mef(A)_3_AF227520,2468,2448,52,18,18,52,0.124614,17,3,0,0,0,3,3
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,mef(A)_4_HG423652,1098,1088,80,101,94,101,0.076047,101,1,7,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,mph(C)_3_AM180068,750,739,131,161,151,161,0.146888,0,1,10,0,0,2,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,mph(J)_1_KY753883,686,680,42,27,25,54,0.113112,27,2,4,0,0,2,2
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,msr(A)_1_X52085,390,386,179,179,179,179,0.107129,0,1,0,0,0,2,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,NarA_1_MN590304,1491,1475,531,434,434,531,0.459542,0,2,0,0,0,6,4
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,NarB_1_MN590304,3118,3092,265,265,265,265,0.137231,0,1,0,0,0,3,2
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,nimC_1_X76948,213,210,40,27,26,54,0.207466,28,2,0,2,2,2,2
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,OqxB_1_EU370913,1162,1152,161,143,121,303,0.226414,100,3,46,1,0,3,3
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,pexA_1_HM537013,1142,1132,41,25,23,47,0.071498,25,2,2,0,0,2,2
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,poxtA_1_MF095097,3202,3178,112,22,22,118,0.406048,21,6,2,0,0,6,6
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,qnrC_1_EU917444,1593,1575,16,19,18,19,0.027715,19,1,1,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,qnrS2_1_DQ485530,690,681,17,17,17,17,0.025206,17,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,rmtA_1_AB120321,462,459,33,20,19,39,0.099191,20,2,2,0,0,2,2
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,sal(A)_1_KC693025,6458,6410,18,18,18,18,0.010948,18,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,str_1_X92946,4589,4550,229,229,229,229,0.196975,0,1,0,0,0,3,2
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,sul1_5_EU780013,169,166,774,488,487,780,0.763864,0,2,2,0,0,8,5
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,tet(33)_2_DQ390458,376,369,555,436,432,567,0.542766,49,3,4,0,0,6,3
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,tet(40)_1_FJ158002,4156,3577,147402,1221,1218,149486,249.945,0,157,645,61,9,1591,1057
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,tet(40)_2_AM419751,80,78,101,101,101,101,0.075877,101,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,tet(44)_1_NZ_ABDU01000081,8067,7988,604,221,219,610,4.80005,18,23,2,0,0,25,24
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,tet(44)_2_FN594949,1403,1392,202,202,202,202,0.09401,0,1,0,0,0,2,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,tet(45)_1_JF837331,3378,3333,34,17,17,34,0.048773,17,2,0,0,0,2,2
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,tet(A)_6_AF534183,459,456,87,87,87,87,0.063579,87,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,tet(J)_1_ACLE01000065,2477,2458,17,17,17,17,0.014,17,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,tet(K)_1_U38656,6187,6135,913,730,718,969,0.616372,1,4,17,3,0,11,8
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,tet(L)_1_HM235948,2846,2816,103,119,106,136,0.113251,17,2,5,8,0,3,3
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,tet(L)_2_M29725,4988,4493,117016,1375,1355,119166,349.057,0,124,547,181,20,1248,789
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,tet(M)_10_EU182585,1382,1347,22151,865,861,22439,769.428,93,105,96,0,0,226,207
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,tet(M)_12_FR671418,1016,986,6609,941,933,6930,66.1078,71,42,79,14,19,70,50
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,tet(M)_13_AM990992,8125,7367,216777,1912,1901,220191,1377.12,0,169,762,798,19,2319,1602
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,tet(M)_4_X75073,771,608,38007,1550,1543,38708,1070.2,78,163,171,76,0,388,229
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,tet(M)_5_U58985,1349,1334,1305,361,356,1413,4.83079,92,10,35,1,0,14,10
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,tet(M)_8_X04388,424,416,1231,296,295,1240,5.12769,93,11,3,0,0,13,10
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,tet(O)_3_Y07780,3434,3406,202,202,202,202,0.09414,0,1,0,0,0,2,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,tet(O/32/O)_6_NG_048124,2860,2833,2510,369,355,3402,45.6966,119,38,138,190,20,43,41
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,tet(O/W)_3_AM889120,30,27,601,247,247,604,0.759594,155,3,1,0,0,6,3
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,tet(O/W)_4_AM889121,2728,2239,108529,1639,1638,109590,883.804,0,104,321,32,15,1134,660
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,tet(O/W)_5_AM889122,116,58,11127,1212,1210,11247,106.253,71,59,33,5,4,116,58
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,tet(Q)_1_L33696,782,779,37,20,20,37,0.036495,20,2,0,0,0,2,2
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,tet(W)_3_AJ427421,270,262,885,452,452,888,1.04859,57,5,1,0,0,10,7
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,tet(W)_4_FN396364,280,233,11635,588,586,12165,317.764,100,95,120,36,25,148,103
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,tet(W/32/O)_2_AM710602,2331,2141,43346,920,919,44098,1217.15,0,117,248,0,2,488,318
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,tet(Z)_1_AF121000,316,314,188,188,188,188,0.136276,0,1,0,0,0,2,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,tetA(P)_3_AB001076,4166,4128,141,20,20,156,0.955449,20,8,5,0,0,8,8
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,VanLXY_1_EU250284,4517,4476,17,17,17,17,0.010358,17,1,0,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,vat(C)_1_AF015628,918,909,92,101,98,101,0.133077,0,1,3,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,vat(E)_5_AJ488494,1410,1259,59889,645,622,67036,141.115,2,141,2372,11,3,744,597
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,vga(A)LC_4_JQ312423,1134,1124,16,19,18,19,0.011963,19,1,1,0,0,1,1
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,vga(B)_1_U82085,10986,10843,121,18,18,121,0.499201,17,7,0,0,0,7,7
SRR3434587,resfinder,20230206,1.4.7,2023-02-07,117735830,vgb(B)_1_AF015628,1393,1375,77,101,93,101,0.100802,0,1,8,0,0,1,1
SRR3989182,resfinder,20230206,1.4.7,2023-02-07,951160,catA1_1_V00622,23880,13648,2916679,660,658,2949568,279280.0,0,5265,10955,77,20,23857,13633
SRR4929941,resfinder,20230206,1.4.7,2023-02-07,4271443,blaCME-1_1_AJ006275,122,122,19,19,19,19,0.020939,19,1,0,0,0,1,1
SRR4929941,resfinder,20230206,1.4.7,2023-02-07,4271443,blaOXA-527_1_KX599404,111,111,17,17,17,17,0.020181,17,1,0,0,0,1,1
SRR4929941,resfinder,20230206,1.4.7,2023-02-07,4271443,fexB_1_JN201336,124,124,16,19,18,19,0.013294,19,1,1,0,0,1,1
SRR4929941,resfinder,20230206,1.4.7,2023-02-07,4271443,fosX_2_AL591981,575,575,43651,402,373,58041,1187.14,0,199,4349,200,189,534,534
SRR4929941,resfinder,20230206,1.4.7,2023-02-07,4271443,poxtA_1_MF095097,92,92,17,20,19,20,0.012127,20,1,1,0,0,1,1
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,aac(6')-aph(2'')_1_M13771,428,376,4563,989,989,4563,11.0347,0,12,0,0,0,48,26
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,ant(6)-Ia_3_KF864551,159,141,1569,443,443,1569,4.62468,0,6,0,0,0,16,8
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,aph(3')-Ia_4_AF498082,32,29,202,202,202,202,0.186269,0,1,0,0,0,2,1
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,blaCMY-141_1_KX537750,172,154,201,112,112,201,0.299953,89,2,0,0,0,2,1
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,blaCTX-M-110_1_JF274242,80,77,167,167,167,167,0.154161,0,1,0,0,0,2,1
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,blaIND-10_1_GU206353,82,72,34,17,17,34,0.092215,17,2,0,0,0,2,2
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,blaOXA-372_1_KJ746496,48,42,16,19,18,19,0.023945,19,1,1,0,0,1,1
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,blaOXA-97_1_EF102240,64,61,17,17,17,17,0.019759,17,1,0,0,0,1,1
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,blaTEM-162_1_EF468463,25,22,248,62,62,248,1.06918,62,4,0,0,0,4,2
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,catS_1_X74948,56,49,259,152,133,373,1.64678,0,4,38,0,0,4,4
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,cfr(C)_2_CANB01000378,199,172,3519,964,958,3588,23.3343,69,21,23,0,0,42,24
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,erm(B)_12_U18931,1086,701,77709,738,737,78070,1110.8,0,183,119,0,1,872,505
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,erm(B)_18_X66468,66,55,2163,283,279,2675,62.3339,49,30,91,3,135,36,30
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,erm(F)_4_M62487,82,74,456,245,245,456,1.09414,35,4,0,0,0,5,4
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,lsa(C)_1_HM990671,242,226,178,202,194,202,0.117925,0,1,8,0,0,2,1
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,mef(A)_1_AJ971089,53,48,208,55,54,220,0.689871,55,4,4,0,0,4,2
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,mef(A)_2_U83667,118,107,290,248,244,302,0.275139,54,2,4,0,0,3,2
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,mef(A)_3_AF227520,263,245,735,400,382,816,1.38532,18,5,27,0,0,10,7
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,tet(32)_1_EU722333,67,57,1521,338,330,1614,4.48189,20,11,31,0,0,16,9
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,tet(32)_2_EF626943,162,128,5770,1526,1516,6031,8.40768,21,13,87,0,0,66,39
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,tet(40)_1_FJ158002,174,150,3578,1161,1159,3593,2.78132,0,7,5,0,0,40,22
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,tet(44)_1_NZ_ABDU01000081,70,68,202,101,101,202,0.199054,101,2,0,0,0,2,2
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,tet(44)_2_FN594949,410,368,1379,433,432,1394,2.64247,33,8,5,0,0,14,8
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,tet(M)_13_AM990992,444,374,9582,1724,1723,9603,19.138,0,18,6,1,0,106,55
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,tet(O)_1_M18896,109,74,7198,1354,1353,7261,20.6144,25,19,21,0,0,76,42
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,tet(O)_2_M20925,14,8,1377,664,661,1398,1.42817,10,5,7,0,0,14,8
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,tet(O)_3_Y07780,485,389,12854,1685,1678,13013,26.5209,0,21,53,0,0,138,75
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,tet(O/32/O)_6_NG_048124,206,169,6639,1300,1279,7001,22.2591,53,20,97,13,11,80,50
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,tet(O/W)-2_1_AY485122,20,13,1072,412,409,1081,1.69811,67,5,3,0,0,11,6
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,tet(Q)_1_L33696,10351,5764,933405,1926,1923,939250,7401.11,0,738,1920,19,15,9995,5432
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,tet(Q)_2_X58717,204,145,16126,1878,1875,16600,128.828,93,57,158,0,0,171,112
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,tet(Q)_3_U73497,739,644,37917,932,914,44499,8165.1,72,554,1880,0,333,610,530
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,tet(S/M)_2_AY534326,164,157,404,160,160,404,0.547623,42,4,0,0,0,4,2
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,tet(W)_2_AY049983,169,152,82,100,94,100,0.049371,100,1,6,0,0,1,1
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,tet(W)_4_FN396364,44,35,1713,505,504,1737,3.04769,40,7,8,0,0,21,12
SRR5950773,resfinder,20230206,1.4.7,2023-02-07,8928424,tet(W)_5_AJ427422,684,419,46569,1920,1920,46850,73.0746,0,50,77,12,12,536,292
SRR6401741,resfinder,20230206,1.4.7,2023-02-07,65889285,aac(3)-VIII_1_AB211959,1238,1066,34,17,17,34,0.077155,17,2,0,0,0,2,2
SRR6401741,resfinder,20230206,1.4.7,2023-02-07,65889285,ant(3'')-Ii-aac(6')-IId_1_AF453998,371,323,250,126,126,250,0.325503,124,2,0,0,0,2,1
SRR6401741,resfinder,20230206,1.4.7,2023-02-07,65889285,blaOXA-198_1_HQ634775,180,157,334,212,192,472,1.08192,24,4,46,0,0,4,2
SRR6401741,resfinder,20230206,1.4.7,2023-02-07,65889285,blaOXA-301_1_APQG01000050,367,298,51,17,17,51,0.180349,17,3,0,0,0,3,3
SRR6401741,resfinder,20230206,1.4.7,2023-02-07,65889285,blaOXA-60b_1_AY664504,202,179,17,17,17,17,0.020399,17,1,0,0,0,1,1
SRR6401741,resfinder,20230206,1.4.7,2023-02-07,65889285,blaPEDO-2_1_KP109678,193,175,34,17,17,34,0.077684,17,2,0,0,0,2,2
